"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-26","71","86","54",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-27","75","84","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-28","77","88","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-29","72","85","61",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-30","67","81","52",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-31","67","86","48",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-01","71","79","65",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-02","71","79","57",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-03","66","87","48",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-04","70","88","50",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-05","68","74","49",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-06","60","78","44",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-07","62","80","43",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-08","67","81","53",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-09","71","82","63",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-10","74","81","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-11","71","73","63",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-12","67","79","59",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-13","72","84","62",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-14","71","83","58",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-15","74","85","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-16","76","86","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-17","72","79","60",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-18","69","81","61",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-19","74","86","67",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-20","76","88","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-21","78","89","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-22","70","73","56",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-23","63","77","50",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-24","62","82","44",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-25","72","91","60",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-26","81","92","62",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-27","67","85","46",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-28","79","95","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-29","83","92","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-30","66","78","51",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-01","67","89","48",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-02","73","91","50",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-03","80","94","64",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-04","70","80","50",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-05","67","86","51",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-06","69","88","49",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-07","72","88","53",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-08","73","86","58",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-09","72","80","63",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-10","76","84","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-11","78","90","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-12","76","90","63",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-13","73","88","56",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-14","74","92","56",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-15","77","92","62",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-16","78","87","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-17","77","87","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-18","81","93","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-19","83","96","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-20","76","83","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-21","76","79","63",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-22","67","76","62",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-23","71","86","60",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-24","69","88","54",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-25","75","95","59",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-26","82","93","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-27","85","98","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-28","84","94","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-29","75","87","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-30","78","88","67",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-31","77","86","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-01","75","89","64",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-02","81","92","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-03","82","93","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-04","76","90","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-05","77","91","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-06","78","92","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-07","81","95","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-08","81","93","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-09","81","91","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-10","80","92","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-11","82","94","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-12","83","95","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-13","84","96","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-14","85","95","78",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-15","85","98","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-16","86","98","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-17","87","100","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-18","87","98","79",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-19","83","92","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-20","85","96","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-21","85","96","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-22","85","99","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-23","89","102","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-24","83","85","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-25","81","90","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-26","80","93","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-27","80","92","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-28","79","93","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-29","84","97","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-30","88","98","80",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-01","87","97","79",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-02","87","98","78",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-03","86","98","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-04","87","99","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-05","86","98","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-06","87","99","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-07","83","98","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-08","83","97","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-09","87","98","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-10","86","98","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-11","86","98","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-12","85","98","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-13","85","99","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-14","85","100","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-15","87","102","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-16","80","97","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-17","85","97","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-18","85","98","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-19","87","100","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-20","87","101","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-21","88","101","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-22","88","101","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-23","88","101","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-24","85","101","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-25","86","100","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-26","88","101","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-27","85","101","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-28","88","102","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-29","90","106","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-30","91","105","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-31","88","99","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-01","85","99","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-02","85","89","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-03","81","95","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-04","84","98","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-05","87","101","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-06","88","102","78",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-07","80","85","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-08","81","93","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-09","84","96","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-10","85","98","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-11","86","98","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-12","87","99","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-13","87","99","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-14","87","99","78",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-15","87","98","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-16","88","100","80",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-17","89","100","80",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-18","87","100","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-19","87","100","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-20","87","99","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-21","87","97","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-22","86","99","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-23","86","101","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-24","82","96","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-25","82","90","75",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-26","78","78","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-27","74","76","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-28","75","85","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-29","79","89","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-30","80","92","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-31","78","93","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-01","79","94","67",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-02","79","94","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-03","79","92","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-04","79","91","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-05","81","95","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-06","80","87","59",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-07","69","84","53",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-08","70","85","54",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-09","73","87","59",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-10","72","87","59",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-11","72","87","58",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-12","73","92","55",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-13","75","92","60",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-14","80","94","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-15","80","92","65",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-16","82","93","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-17","81","93","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-18","81","95","69",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-19","84","94","76",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-20","85","95","77",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-21","85","96","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-22","80","91","72",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-23","78","92","67",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-24","80","92","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-25","78","91","67",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-26","77","83","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-27","78","86","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-28","77","87","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-29","74","78","70",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-30","72","86","64",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-01","73","88","60",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-02","76","90","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-03","79","86","74",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-04","81","89","73",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-05","78","89","68",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-06","76","87","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-07","77","89","64",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-08","78","91","66",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-09","80","92","71",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-10","71","78","61",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-11","66","78","57",
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-12","70",,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-10-13","71",,,
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-11",,"100","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-12",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-13",,"101","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-14",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-15",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-16",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-17",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-18",,"99","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-19",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-20",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-21",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-22",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-23",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-24",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-25",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-26",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-27",,"92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-28",,"97","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-29",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-30",,"97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-07-31",,"98","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-01",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-02",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-03",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-04",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-05",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-06",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-07",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-08",,"100","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-09",,"102","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-10",,"102","81",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-11",,"102","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-12",,"105","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-13",,"96","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-14",,"84","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-15",,"76","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-16",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-17",,"84","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-18",,"88","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-19",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-20",,"83","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-21",,"82","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-22",,"91","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-23",,"94","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-24",,"93","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-25",,"94","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-26",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-27",,"92","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-28",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-29",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-30",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-08-31",,"94","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-01",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-02",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-03",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-04",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-05",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-06",,"95","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-07",,"96","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-08",,"95","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-09",,"95","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-10",,"93","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-11",,"93","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-12",,"93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-13",,"94","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-14",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-15",,"94","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-16",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-17",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-18",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-19",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-20",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-21",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-22",,"94","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-23",,"93","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-24",,"97","77",
